STRUCTURE,STRUCTURE_ID,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,INTL,2020,8985,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,INTL,2021,17535,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,INTL,2022,53550,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2017,158,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2018,31,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2019,26,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2020,4,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2021,16,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHGG,TOT,NAT,2022,13,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2017,887034,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2018,970712,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2019,1065151,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2020,243976,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2021,385239,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,INTL,2022,1077784,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2017,1939,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2018,1033,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2019,941,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2020,397,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2021,19,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NL_EHRD,TOT,NAT,2022,576,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2017,133531,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2018,142850,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2019,145996,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2020,33603,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2021,34354,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,INTL,2022,97331,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2017,410482,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2018,425569,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2019,432695,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2020,194195,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2021,219881,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAL,TOT,NAT,2022,368040,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2017,1520,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2018,1618,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2019,1243,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2020,6,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2021,3,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,INTL,2022,882,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2017,195642,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2018,197404,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2019,189743,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2020,102559,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2021,130515,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENAT,TOT,NAT,2022,175474,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,INTL,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2017,60119,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2018,59596,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2019,59882,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2020,49976,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2021,50172,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBN,TOT,NAT,2022,69452,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2017,28237,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2018,35096,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2019,42700,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2020,8366,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2021,3086,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,INTL,2022,15218,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2017,950751,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2018,937796,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2019,958221,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2020,540513,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2021,637743,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBO,TOT,NAT,2022,869701,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2017,1151015,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2018,1202697,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2019,1252009,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2020,249858,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2021,256787,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,INTL,2022,978975,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2017,1862858,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2018,1895372,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2019,1925212,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2020,1028549,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2021,1314122,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENBR,TOT,NAT,2022,1965318,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2017,148217,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2018,149730,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2019,166903,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2020,25310,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2021,15915,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,INTL,2022,84837,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2017,367458,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2018,381415,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2019,364889,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2020,166560,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2021,183091,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENCN,TOT,NAT,2022,286600,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2017,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2018,289,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2019,207,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2020,2013,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2021,495,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,INTL,2022,596,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2017,124581,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2018,123205,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2019,124234,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2020,66457,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2021,64517,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENDU,TOT,NAT,2022,89308,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2017,23977,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2018,22373,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2019,22194,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2020,3384,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2021,812,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,INTL,2022,19341,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2017,359563,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2018,366181,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2019,369159,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2020,197741,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2021,275685,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENEV,TOT,NAT,2022,396796,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2017,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2019,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2020,23,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2021,3,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,INTL,2022,2,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2017,62450,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2018,59827,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2019,59563,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2020,38433,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2021,38191,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENFL,TOT,NAT,2022,52471,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2017,7833862,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2018,8166267,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2019,8269090,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2020,1800677,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2021,1776714,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,INTL,2022,6165739,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2017,5775649,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2018,5964402,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2019,5890202,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2020,2633976,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2021,2892004,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENGM,TOT,NAT,2022,4963284,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2017,75702,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2018,71029,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2019,71427,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2020,15389,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2021,14548,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,INTL,2022,52649,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2017,242693,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2018,240162,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2019,241479,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2020,101467,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2021,135426,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHD,TOT,NAT,2022,201751,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,INTL,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,INTL,2019,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2017,100352,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2018,92753,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2019,86472,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2020,63543,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2021,90022,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENHF,TOT,NAT,2022,95152,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2017,1928,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2018,1807,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2019,3637,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2020,55,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2021,2,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,INTL,2022,1542,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2017,128706,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2018,131748,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2019,132835,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2020,75834,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2021,78189,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKB,TOT,NAT,2022,106822,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,INTL,2017,311,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,INTL,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,INTL,2019,6,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,INTL,2022,71,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2017,167173,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2018,165365,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2019,164160,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2020,87700,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2021,98387,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENKR,TOT,NAT,2022,133338,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,INTL,2017,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,INTL,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,INTL,2021,15,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,INTL,2022,2,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2017,78576,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2018,75120,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2019,70541,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2020,47909,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2021,43552,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENLK,TOT,NAT,2022,54778,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2017,26148,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2018,12951,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2019,11351,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2020,4685,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2021,288,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,INTL,2022,11194,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2017,215550,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2018,206555,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2019,206905,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2020,89579,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2021,97731,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENML,TOT,NAT,2022,167586,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,INTL,2017,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2017,43026,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2018,38024,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2019,38142,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2020,26459,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2021,38057,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENMS,TOT,NAT,2022,39685,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENOV,TOT,NAT,2017,58336,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENOV,TOT,NAT,2018,62054,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENOV,TOT,NAT,2019,56333,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_DEP,NO_ENOV,TOT,NAT,2020,30321,
